"No.","Time","Source","Destination","Protocol","Length","Info"
"950","647.583465","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=11251 Ack=23320 Win=42216 Len=0"
"951","647.593475","119.235.235.91","10.16.80.234","TCP","157","[TCP Retransmission] http > 49328 [PSH, ACK] Seq=23219 Ack=11251 Win=10720 Len=101"
"952","647.593658","10.16.80.234","119.235.235.91","TCP","56","[TCP Dup ACK 950#1] 49328 > http [ACK] Seq=11251 Ack=23320 Win=42216 Len=0"
"953","647.803223","119.235.235.91","10.16.80.234","HTTP","329","HTTP/1.1 200 OK "
"954","647.803497","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=11251 Ack=23593 Win=41943 Len=0"
"955","647.878998","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"956","648.013916","10.16.80.234","119.235.235.91","HTTP","259","POST /S3 HTTP/1.1 "
"957","648.092926","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=23593 Ack=11407 Win=10720 Len=0"
"958","648.243286","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"959","648.243317","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"960","648.243774","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=7172 Ack=4583 Win=60953 Len=0"
"961","648.244202","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=11407 Ack=23694 Win=41842 Len=0"
"962","648.463043","119.235.235.91","10.16.80.234","HTTP","84","HTTP/1.1 200 OK "
"963","648.463226","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=7172 Ack=4611 Win=60925 Len=0"
"964","648.493042","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"965","648.493317","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=11407 Ack=23862 Win=41674 Len=0"
"966","648.510650","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"967","648.773254","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=23862 Ack=11563 Win=10720 Len=0"
"968","656.008423","10.16.80.234","119.235.235.91","HTTP","217","POST /C2 HTTP/1.1 "
"969","657.242706","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"970","657.242950","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=7333 Ack=4708 Win=60828 Len=0"
"971","657.252624","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"972","657.290924","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=11563 Ack=23963 Win=41573 Len=0"
"973","657.446655","119.235.235.91","10.16.80.234","HTTP","77","HTTP/1.1 200 OK "
"974","657.446930","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=7333 Ack=4729 Win=60807 Len=0"
"975","657.523010","119.235.235.91","10.16.80.234","HTTP","322","HTTP/1.1 200 OK "
"976","657.523315","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=11563 Ack=24229 Win=41307 Len=0"
"977","657.550476","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"978","657.763367","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=24229 Ack=11719 Win=10720 Len=0"
"979","657.773498","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"980","657.820953","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=11719 Ack=24330 Win=41206 Len=0"
"981","658.052673","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"982","658.053009","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=11719 Ack=24498 Win=41038 Len=0"
"983","658.097900","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"984","658.382751","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=24498 Ack=11875 Win=10720 Len=0"
"985","668.667938","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"986","668.668304","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=11875 Ack=24599 Win=40937 Len=0"
"987","669.127930","119.235.235.91","10.16.80.234","TCP","157","[TCP Retransmission] http > 49328 [PSH, ACK] Seq=24498 Ack=11875 Win=10720 Len=101"
"988","669.128082","10.16.80.234","119.235.235.91","TCP","56","[TCP Dup ACK 986#1] 49328 > http [ACK] Seq=11875 Ack=24599 Win=40937 Len=0"
"989","669.750305","119.235.235.91","10.16.80.234","HTTP","321","HTTP/1.1 200 OK "
"990","669.750458","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=11875 Ack=24864 Win=40672 Len=0"
"991","669.816681","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"992","669.922119","10.16.80.234","119.235.235.91","HTTP","259","POST /S3 HTTP/1.1 "
"993","670.010254","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=24864 Ack=12031 Win=10720 Len=0"
"994","670.170105","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"995","670.170379","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=7536 Ack=4826 Win=60710 Len=0"
"996","670.180206","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"997","670.180450","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12031 Ack=24965 Win=40571 Len=0"
"998","670.360351","119.235.235.91","10.16.80.234","HTTP","84","HTTP/1.1 200 OK "
"999","670.360626","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=7536 Ack=4854 Win=60682 Len=0"
"1000","670.380615","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"1001","670.380951","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12031 Ack=25133 Win=40403 Len=0"
"1002","670.396118","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"1003","670.630432","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=25133 Ack=12187 Win=10720 Len=0"
"1004","684.890472","10.16.80.234","119.235.235.91","HTTP","219","POST /C2 HTTP/1.1 "
"1005","686.010406","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"1006","686.010773","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=7699 Ack=4951 Win=60585 Len=0"
"1007","686.020233","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"1008","686.050995","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12187 Ack=25234 Win=40302 Len=0"
"1009","686.215362","119.235.235.91","10.16.80.234","HTTP","77","HTTP/1.1 200 OK "
"1010","686.215759","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=7699 Ack=4972 Win=60564 Len=0"
"1011","686.280517","119.235.235.91","10.16.80.234","HTTP","324","HTTP/1.1 200 OK "
"1012","686.280945","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12187 Ack=25502 Win=40034 Len=0"
"1013","686.344543","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"1014","686.590088","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=25502 Ack=12343 Win=10720 Len=0"
"1015","686.619781","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"1016","686.619903","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12343 Ack=25603 Win=39933 Len=0"
"1017","686.840027","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"1018","686.840393","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12343 Ack=25771 Win=39765 Len=0"
"1019","686.896850","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"1020","687.320465","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=25771 Ack=12499 Win=10720 Len=0"
"1021","700.075928","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"1022","700.076416","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12499 Ack=25872 Win=39664 Len=0"
"1023","700.095642","119.235.235.91","10.16.80.234","TCP","157","[TCP Retransmission] http > 49328 [PSH, ACK] Seq=25771 Ack=12499 Win=10720 Len=101"
"1024","700.095825","10.16.80.234","119.235.235.91","TCP","56","[TCP Dup ACK 1022#1] 49328 > http [ACK] Seq=12499 Ack=25872 Win=39664 Len=0"
"1025","700.115204","119.235.235.91","10.16.80.234","TCP","157","[TCP Retransmission] http > 49328 [PSH, ACK] Seq=25771 Ack=12499 Win=10720 Len=101"
"1026","700.115265","10.16.80.234","119.235.235.91","TCP","56","[TCP Dup ACK 1022#2] 49328 > http [ACK] Seq=12499 Ack=25872 Win=39664 Len=0"
"1027","700.285644","119.235.235.91","10.16.80.234","HTTP","324","HTTP/1.1 200 OK "
"1028","700.285858","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12499 Ack=26140 Win=39396 Len=0"
"1029","700.390106","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"1030","700.518432","10.16.80.234","119.235.235.91","HTTP","259","POST /S3 HTTP/1.1 "
"1031","700.597137","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=26140 Ack=12655 Win=10720 Len=0"
"1032","700.795837","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"1033","700.796234","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=7902 Ack=5069 Win=60467 Len=0"
"1034","700.805450","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"1035","700.805786","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12655 Ack=26241 Win=39295 Len=0"
"1036","701.015625","119.235.235.91","10.16.80.234","HTTP","84","HTTP/1.1 200 OK "
"1037","701.015991","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=7902 Ack=5097 Win=60439 Len=0"
"1038","701.035889","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"1039","701.036224","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12655 Ack=26409 Win=39127 Len=0"
"1040","701.083130","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"1041","701.315582","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=26409 Ack=12811 Win=10720 Len=0"
"1042","708.275757","10.16.80.234","119.235.235.91","HTTP","220","POST /C2 HTTP/1.1 "
"1043","709.440704","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"1044","709.440979","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=8066 Ack=5194 Win=60342 Len=0"
"1045","709.460663","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"1046","709.460815","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12811 Ack=26510 Win=39026 Len=0"
"1047","709.661163","119.235.235.91","10.16.80.234","HTTP","77","HTTP/1.1 200 OK "
"1048","709.661316","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=8066 Ack=5215 Win=60321 Len=0"
"1049","709.682098","119.235.235.91","10.16.80.234","HTTP","325","HTTP/1.1 200 OK "
"1050","709.687317","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12811 Ack=26779 Win=38757 Len=0"
"1051","709.730133","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"1052","709.940918","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=26779 Ack=12967 Win=10720 Len=0"
"1053","709.950867","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"1054","709.952606","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12967 Ack=26880 Win=38656 Len=0"
"1055","710.191437","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"1056","710.191925","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=12967 Ack=27048 Win=38488 Len=0"
"1057","710.249054","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"1058","710.500824","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=27048 Ack=13123 Win=10720 Len=0"
"1059","717.395019","10.16.80.234","10.1.7.1","DNS","78","Standard query A data.mobclix.com"
"1060","718.122681","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"1061","718.122803","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=13123 Ack=27149 Win=38387 Len=0"
"1062","718.222687","10.1.7.1","10.16.80.234","DNS","494","Standard query response A 107.20.164.42 A 107.20.164.39"
"1063","718.224731","10.16.80.234","107.20.164.42","TCP","76","50142 > http [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=384883 TSecr=0 WS=8"
"1064","718.242950","119.235.235.91","10.16.80.234","TCP","157","[TCP Retransmission] http > 49328 [PSH, ACK] Seq=27048 Ack=13123 Win=10720 Len=101"
"1065","718.243255","10.16.80.234","119.235.235.91","TCP","56","[TCP Dup ACK 1061#1] 49328 > http [ACK] Seq=13123 Ack=27149 Win=38387 Len=0"
"1066","718.362671","119.235.235.91","10.16.80.234","HTTP","324","HTTP/1.1 200 OK "
"1067","718.362976","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=13123 Ack=27417 Win=38119 Len=0"
"1068","718.515594","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"1069","718.527496","107.20.164.42","10.16.80.234","TCP","60","http > 50142 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460"
"1070","718.527679","10.16.80.234","107.20.164.42","TCP","56","50142 > http [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1071","718.529602","10.16.80.234","107.20.164.42","HTTP","480","GET /post/config?p=android&a=B2AA25CC-205D-44BD-A034-A70C8D0A5E26&m=2.1.2&v=1.0.2&d=358313048092261&dm=HTC+Sensation+Z710e&dv=2.3.3&hwdm=pyramid&g=null&off=0&st=1824079&it=36592&mcc=466&mnc=92 HTTP/1.1 "
"1072","718.953247","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=27417 Ack=13279 Win=10720 Len=0"
"1073","719.032410","107.20.164.42","10.16.80.234","TCP","56","http > 50142 [ACK] Seq=1 Ack=425 Win=6432 Len=0"
"1074","719.072571","107.20.164.42","10.16.80.234","HTTP","541","HTTP/1.1 200 OK  (application/json)"
"1075","719.072937","10.16.80.234","107.20.164.42","TCP","56","50142 > http [ACK] Seq=425 Ack=486 Win=65050 Len=0"
"1076","719.078216","10.16.80.234","107.20.164.42","TCP","56","50142 > http [FIN, ACK] Seq=425 Ack=486 Win=65050 Len=0"
"1077","719.093109","107.20.164.42","10.16.80.234","TCP","56","http > 50142 [FIN, ACK] Seq=486 Ack=425 Win=6432 Len=0"
"1078","719.093323","10.16.80.234","107.20.164.42","TCP","56","50142 > http [ACK] Seq=426 Ack=487 Win=65049 Len=0"
"1079","719.362549","107.20.164.42","10.16.80.234","TCP","56","http > 50142 [ACK] Seq=487 Ack=426 Win=6432 Len=0"
"1080","725.726776","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"1081","725.727264","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=13279 Ack=27518 Win=38018 Len=0"
"1082","725.856842","119.235.235.91","10.16.80.234","TCP","157","[TCP Retransmission] http > 49328 [PSH, ACK] Seq=27417 Ack=13279 Win=10720 Len=101"
"1083","725.857361","10.16.80.234","119.235.235.91","TCP","56","[TCP Dup ACK 1081#1] 49328 > http [ACK] Seq=13279 Ack=27518 Win=38018 Len=0"
"1084","726.880035","119.235.235.91","10.16.80.234","HTTP","325","HTTP/1.1 200 OK "
"1085","726.880218","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=13279 Ack=27787 Win=37749 Len=0"
"1086","727.102356","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"1087","727.330322","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=27787 Ack=13435 Win=10720 Len=0"
"1088","739.618011","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"1089","739.641601","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=13435 Ack=27888 Win=37648 Len=0"
"1090","739.867981","119.235.235.91","10.16.80.234","HTTP","338","HTTP/1.1 200 OK "
"1091","739.868164","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=13435 Ack=28170 Win=37366 Len=0"
"1092","739.973572","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"1093","740.197632","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=28170 Ack=13591 Win=10720 Len=0"
"1094","746.886688","10.16.80.234","119.235.235.91","HTTP","259","POST /S3 HTTP/1.1 "
"1095","747.997253","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"1096","747.997467","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=8269 Ack=5312 Win=60224 Len=0"
"1097","748.007416","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"1098","748.007690","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=13591 Ack=28271 Win=37265 Len=0"
"1099","748.197601","119.235.235.91","10.16.80.234","HTTP","84","HTTP/1.1 200 OK "
"1100","748.197784","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=8269 Ack=5340 Win=60196 Len=0"
"1101","748.213287","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"1102","748.213562","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=13591 Ack=28439 Win=37097 Len=0"
"1103","748.251495","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"1104","748.447449","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=28439 Ack=13747 Win=10720 Len=0"
"1105","751.160126","10.16.80.234","119.235.235.91","HTTP","217","POST /C2 HTTP/1.1 "
"1106","751.417023","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"1107","751.417206","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=8430 Ack=5437 Win=60099 Len=0"
"1108","751.437256","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"1109","751.437347","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=13747 Ack=28540 Win=36996 Len=0"
"1110","751.607757","119.235.235.91","10.16.80.234","HTTP","77","HTTP/1.1 200 OK "
"1111","751.608154","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=8430 Ack=5458 Win=60078 Len=0"
"1112","751.637268","119.235.235.91","10.16.80.234","HTTP","322","HTTP/1.1 200 OK "
"1113","751.641205","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=13747 Ack=28806 Win=36730 Len=0"
"1114","751.684234","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"1115","751.907379","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=28806 Ack=13903 Win=10720 Len=0"
"1116","751.927460","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"1117","751.927704","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=13903 Ack=28907 Win=36629 Len=0"
"1118","752.137085","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"1119","752.137421","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=13903 Ack=29075 Win=36461 Len=0"
"1120","752.204803","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"1121","752.538025","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=29075 Ack=14059 Win=10720 Len=0"
